Theo_Bongonda,Belgium_national_under-19_football_team
"Nikolay_Dimitrov_(footballer,_born_1990)",PFC_Haskovo
Martin_Brittain,Carlisle_United_F.C.
Lebanon_national_beach_soccer_team__Chafik_Elmir__1,Lebanon_national_beach_soccer_team
Sergei_Bazulev,FC_Dynamo_Kirov
Yuriy_Brovchenko,FC_Savit_Mogilev
William_Jidayi,A.S._Cittadella
Vitória_F.C.__Nuno_Pinto__1,Vitória_F.C.
Anthony_Stokes,Crystal_Palace_F.C.
FC_Dynamo_Kyiv__Junior_Ahissan__1,FC_Dynamo_Kyiv
Francisco_Flores_(Mexican_footballer),C.D._Guadalajara
Patrick_Ada,Redbridge_F.C.
Ilham_Jaya_Kesuma,Sriwijaya_F.C.
Eddie_Hutchinson,Maidenhead_United_F.C.
Obi_Onyeike,FC_Dordrecht
Gilmar_Silva,Esporte_Clube_Vitória
"Jim_French_(footballer,_born_1926)",Middlesbrough_F.C.
Karl_Holmberg,Örebro_SK_Ungdom
Sebastian_Svärd,Brøndby_IF
Jader_Volnei_Spindler,Montevideo_Wanderers_F.C.
Martien_Vreijsen,Netherlands_national_football_team
Marco_Di_Loreto,ACF_Fiorentina
"Martin_Pedersen_(footballer,_born_1983)",FC_Fredericia
Masaki_Yanagawa,JP_Voltes_F.C.
David_Tyrie,Western_Mass_Pioneers
Arthur_Marsh_(footballer),Darlington_F.C.
Boniface_Ambani,Kenya_national_football_team
Jason_Grilli,Toronto_Blue_Jays
FK_BSK_Batajnica__Zoran_Tišma__1,FK_BSK_Batajnica
Bréiner_Castillo,Deportivo_Táchira
Jamie_Waite,Braintree_Town_F.C.
SV_Wehen_Wiesbaden__Michael_Akoto__1,SV_Wehen_Wiesbaden
Syd_Bycroft,Newark_Town_F.C.
Mounir_Boukadida,SV_Waldhof_Mannheim
FC_Arda_Kardzhali__Yanko_Yanev__1,FC_Arda_Kardzhali
Steve_Brodie_(footballer),Doncaster_Rovers_F.C.
Alex_Chidiac,FFSA_NTC
Liam_Dickinson,Walsall_F.C.
Karim_Ahmadi,Padideh_F.C.
Michael_Mutzel,TSG_Thannhausen
Marcus_Howard,Edmonton_Eskimos
Johann_Ramaré,US_Boulogne
Rolando_Álvarez,Venezuela_national_football_team
Saint_Mary's_Huskies__Tyler_Sellars__1,Saint_Mary's_Huskies
Marco_Tiago,Treze_Futebol_Clube
Cédric_Mimbala,SC_Fortuna_Köln
Margaret_Holgerson,All-American_Girls_Professional_Baseball_League
New_York_Pancyprian-Freedoms__Jeff_Matteo__1,New_York_Pancyprian-Freedoms
Željko_Gavrilović,FK_Budućnost_Arilje
Limón_F.C.__Henry_Cooper__1,Limón_F.C.
Mark_McMillian,Philadelphia_Eagles
Morteza_Asadi,Iran_national_football_team
Walter_Risse,Hamburger_SV
Norman_Low,Norwich_City_F.C.
Paul_Shardlow,Cleveland_Stokers
Doudou_(footballer),Racing_Club_de_France_football_Colombes_92
Gilberto_Martínez,Brescia_Calcio
Patryk_Aleksandrowicz,Thrasyvoulos_F.C.
Atlético_Veracruz__Carlos_Pérez__1,Atlético_Veracruz
Ruslan_Usikov,FC_Sakhalin_Yuzhno-Sakhalinsk
AD_Bairro__Ailton_Monteiro__1,AD_Bairro
Ismar_Hairlahović,HNK_Hajduk_Split_Reserves_and_Academy
Marek_Krátký,Czech_Republic_national_under-17_football_team
FK_Sūduva_Marijampolė__Domantas_Antanavičius__1,FK_Sūduva_Marijampolė
Boyacá_Chicó_F.C.__Christian_Vaquero__1,Boyacá_Chicó_F.C.
"Todor_Todorov_(footballer,_born_May_1982)",PFC_Shumen_2010
Henan_Jianye_F.C.__Feng_Zhuoyi__1,Henan_Jianye_F.C.
Middlesbrough_L.F.C.__Rebekah_Bass__1,Middlesbrough_L.F.C.
Alex_Titton,Esporte_Clube_São_José
Ma_Pau_S.C.__Adrian_Noel__1,Ma_Pau_S.C.
Didier_Digard,France_national_under-21_football_team
George_Robledo,Newcastle_United_F.C.
Mikhail_Alfimov,FC_Dynamo_Saint_Petersburg
FC_Abdysh-Ata_Kant__Evgeny_Malinin__1,FC_Abdysh-Ata_Kant
Club_Atletico_Los_Andes__Julián_Vivas__1,Club_Atletico_Los_Andes
Ernie_Whittam,Mansfield_Town_F.C.
Tamworth_F.C.__Ryan_Stroud__1,Tamworth_F.C.
Ivor_Weitzer,KF_Vllaznia_Shkodër
Naoki_Otani,Roasso_Kumamoto
FC_Torpedo_Moscow__Filipp_Dvoretskov__1,FC_Torpedo_Moscow
John_O'Rourke_(footballer),Ipswich_Town_F.C.
Viktor_Kireyev,FC_Energiya_Volzhsky
Lawrence_Doe,Bahla_Club
Oleksiy_Dovhyi,FC_Illichivets_Mariupol
Denis_Bourdoncle,Chamois_Niortais_F.C.
Flamurtari_Vlorë__Tomislav_Busic__1,Flamurtari_Vlorë
Hapoel_Tel_Aviv_F.C.__Idan_Cohen__1,Hapoel_Tel_Aviv_F.C.
John_Morrow_(footballer),Linfield_F.C.
Dóra_Stefánsdóttir,Iceland_women's_national_football_team
Biro-Biro,Botafogo_Futebol_Clube_(SP)
Roman_Neustädter,FC_Schalke_04
Mick_Tait,Carlisle_United_F.C.
Beg_Ferati,Switzerland_national_football_team
Răzvan_Grădinaru,FC_Steaua_II_București
Chiquinho_Carlos,Vitória_F.C.
Robert_Prosinečki,NK_Hrvatski_Dragovoljac
Henryk_Kasperczak,Poland_national_football_team
Griffin_Kyiv__Andriy_Borsuk__1,Griffin_Kyiv
Karl_Oskar_Fjørtoft,Aalesunds_FK
Al-Merrikh_SC__Balla_Gabir__1,Al-Merrikh_SC
Asia_Euro_United__Kha_Theara__1,Asia_Euro_United
Steve_Moran,Leicester_City_F.C.
FC_Montceau_Bourgogne__Kalu_N'Goma__1,FC_Montceau_Bourgogne
AS_Magenta__Jordy_Xalite__1,AS_Magenta
Paddy_Leonard,Tonbridge_Angels_F.C.
Mert_Korkmaz,Turkey_national_football_team
Jake_Wholey,Basford_United_F.C.
Janik_Haberer,TSG_1899_Hoffenheim_II
Alessandro_Doga,A.S._Livorno_Calcio
José_Zalazar,C.A._Bella_Vista
"Júlio_César_(footballer,_born_1986)",S.L._Benfica
Alexander_Ovechkin,Washington_Capitals
Alex_Woods_(soccer),Charlotte_Eagles
Sin_Jin-ho,Pohang_Steelers
Dženan_Radončić,Shimizu_S-Pulse
Aaron_Samuel_Olanare,Guangzhou_R&F_F.C.
Bastos_(footballer),S.S._Lazio
Chris_Riggott,Derby_County_F.C.
Andy_Graver,Skegness_Town_A.F.C.
Ben_Seddon,Tranmere_Rovers_F.C.
US_Quevilly-Rouen__Sodiq_Odumosu__1,US_Quevilly-Rouen
Barry_Hayles,Millwall_F.C.
Valère_Amoussou,Benin_national_football_team
Jimmy_Kidd,Derby_County_F.C.
Berador_Abduraimov,FC_Spartak_Moscow
Malmin_Palloseura__Tony_Haapanen__1,Malmin_Palloseura
Mohammad_Khorramgah,Fajr_Sepasi_F.C.
Souleymane_Oulare,K.R.C._Genk
Gamba_Osaka__Hiroyuki_Abe__1,Gamba_Osaka
Dani_Mallo,Falkirk_F.C.
FC_Kamza__Alis_Boci__1,FC_Kamza
Jasmin_Mujdža,Seongnam_FC
Jong_Il-gwan,Rimyongsu_Sports_Club
Davide_Colomba,FC_Pune_City
Saša_Radulović_(Bosnian_footballer),Újpest_FC
Blagoja_Gesoski,Diagoras_F.C.
Aleksandr_Semakin,FC_Volgar-Astrakhan_Astrakhan
Eduard_Piskun,FC_KAMAZ_Naberezhnye_Chelny
FC_Levski_Karlovo__Steliyan_Topov__1,FC_Levski_Karlovo
Anton_Bobyor,FC_Mordovia_Saransk
Andreas_Reinke,Real_Murcia
Sébastien_Bassong,Tottenham_Hotspur_F.C.
F.C._Nanumaga__Aseta_Petaia__1,F.C._Nanumaga
Ashley_Lawrence_(soccer),Ottawa_Fury_Women
Stade_Bordelais_(football)__Paul_Comet__1,Stade_Bordelais_(football)
Robert_Rikić,KK_Igokea
Cholponbek_Esenkul_Uulu,FC_Kufstein
John_Fyfe_(footballer),Third_Lanark_A.C.
Ralph_van_Dooren,Netherlands_national_under-21_football_team
2012_Cha_Choeng_Sao_F.C._season__Sherif_Ahmed_Moustafa__1,2012_Cha_Choeng_Sao_F.C._season
Sid_Binks,Portsmouth_F.C.
Carela,A.D._Ovarense
Liga_Deportiva_Alajuelense__Harold_Cummings__1,Liga_Deportiva_Alajuelense
Elton_Basriu,KF_Gramshi
KF_KEK__Muhamet_Haradinaj__1,KF_KEK
Khalil_Paden,Ottawa_Redblacks
Kevin_Handlan,Tulsa_Roughnecks_(1978–84)
Marcos_Cáceres,Racing_Club_de_Avellaneda
Alan_Cawley,Republic_of_Ireland_national_under-17_football_team
Safet_Jahič,Slovenia_national_under-21_football_team
Martin_Vunk,Pärnu_Linnameeskond
Ebrahim_Masoudi,Tasisat_Daryaei_FSC
Anatoli_Romanovich,FC_MVD_Rossii_Moscow
Julio_Arca,Sunderland_A.F.C.
Francisco_Copado,Hamburger_SV
Mohamed_Doumbouya,Pacy_Vallée-d'Eure
Genoa_C.F.C.__Davide_Biraschi__1,Genoa_C.F.C.
Hernanes,Unibol_Pernambuco_Futebol_Clube
Free_State_Stars_F.C.__Makhehlene_Makhaula__1,Free_State_Stars_F.C.
Liburd_Henry,Welling_United_F.C.
Jon_Dahl_Tomasson,Denmark_national_under-19_football_team
SV_Ried__Marcel_Ziegl__1,SV_Ried
George_Beel,Merthyr_Town_F.C.
FC_Olimpik_Donetsk__Volodymyr_Tanchyk__1,FC_Olimpik_Donetsk
Marvin_Williams_(footballer),Stevenage_F.C.
AZ_Alkmaar__Teun_Koopmeiners__1,AZ_Alkmaar
Jelena_Dimitrijević_(footballer),ŽFK_Mašinac_PZP_Niš
Yuri_Petrov,FC_Lokomotiv_Moscow
Sandi_Valentinčič,ND_Gorica
Cédric_Mandjeck,Valencia_CF_Mestalla
Mladen_Božović,Videoton_FC
Borussia_Mönchengladbach__Julian_Korb__1,Borussia_Mönchengladbach
Pablo_Martinez_(footballer),ES_Uzès_Pont_du_Gard
Venancio_García,Barakaldo_CF
Janusz_Gol,Legia_Warsaw
Emmanuel_Clottey,Ghana_national_football_team
Izabal_JC__Elio_Donado__1,Izabal_JC
Freddie_Strahan,Shelbourne_F.C.
Enosis_Neon_Paralimni_FC__Mathieu_Valverde__1,Enosis_Neon_Paralimni_FC
Eric_Ejiofor,Maccabi_Haifa_F.C.
Carmelina_Moscato,Dalsjöfors_GoIF
Mensur_Limani,FK_Bashkimi_(1947–2008)
"Jimmy_Quinn_(footballer,_born_1959)",Whitchurch_Alport_F.C.
Billy_Woods_(Irish_footballer),Coventry_City_F.C.
"David_Williams_(footballer,_born_1955)",Bristol_Rovers_F.C.
R.S.C._Anderlecht__Ivan_Obradović__1,R.S.C._Anderlecht
Dedebit_F.C.__Gabriel_Ahmed__1,Dedebit_F.C.
Alan_Devonshire,England_national_football_team
Damian_Piotrowski,LKS_Nieciecza
Pablo_Quandt,SV_River_Plate_Aruba
Rod_Adams,Weymouth_F.C.
Scott_Carson,Leeds_United_F.C.
Ariel_Montenegro,Club_Atlético_Independiente
Nikola_Kotkov,PFC_Lokomotiv_Sofia
Dirk_Caspers,Alemannia_Aachen
Fabricio_Lenci,Club_Atlético_San_Telmo
Gangwon_FC__Lee_Dong-jae__1,Gangwon_FC
Madison_56ers__Zacc_Roelke__1,Madison_56ers
Sean_Landeta,Green_Bay_Packers
Matthew_Kilgallon,England_national_under-21_football_team
Marc_Fitzpatrick,Airdrieonians_F.C.
Oliver_Kragl,VfB_Germania_Halberstadt
Nick_Farquharson,Witton_Albion_F.C.
Arthur_Mounteney,Preston_North_End_F.C.
Jens_Adler,East_Germany_national_football_team
McGill_Redmen_soccer__Trey_Toohey__1,McGill_Redmen_soccer
Isak_Ssewankambo,Sweden_national_under-19_football_team
Maksim_Bondarenko,FC_Fakel_Voronezh
Albuquerque_Asylum__Justin_Shepard__1,Albuquerque_Asylum
Woking_F.C.__Chike_Kandi__1,Woking_F.C.
Edder_Farías,Venezuela_national_football_team
Edmilson_Junior,Standard_Liège
ŁKS_Łódź__Artur_Golański__1,ŁKS_Łódź
Tony_Cousins,Republic_of_Ireland_national_under-21_football_team
CA_Bizertin__Mehdi_Ben_Nsib__1,CA_Bizertin
Matan_Balestra,Israel_national_under-18_football_team
Eduardo_Rergis_Borja,Atlante_F.C.
Joe_Lane_(footballer),Watford_F.C.
Serghei_Pașcenco,FC_Sheriff_Tiraspol
Kevin_Bond_(footballer),Dover_Athletic_F.C.
Grahame_Davis,Christchurch_Technical
Jeci,Clube_Atlético_Bragantino
Rupert_Ryan_(footballer),Wellington_United
Ulisses_Garcia,Servette_FC
Vladimir_Stoyanov_(footballer),FC_Chernomorets_Burgas
Hólmbert_Friðjónsson,Iceland_national_under-17_football_team
Stephen_Manson,Berwick_Rangers_F.C.
Rafa_Soares,FC_Porto
Chris_Cortez,Topos_de_Reynosa_FC
Aleksandr_Rytchkov,Russia_national_under-21_football_team
ACS_Dacia_Unirea_Brăila__Cosmin_Neagu__1,ACS_Dacia_Unirea_Brăila
Gamba_Osaka__Hirohide_Adachi__1,Gamba_Osaka
André_Nogueira,Portugal_national_under-19_football_team
Athanasios_Panteliadis,Pierikos_F.C.
Lee_Ashcroft,Port_Vale_F.C.
Chris_Lemire,Canada_men's_national_under-20_soccer_team
ARC_(football_club)__Levinho_Wijdenbosch__1,ARC_(football_club)
Gary_Mullen_(American_football),Pittsburgh_Steelers
Prince_Rajcomar,FC_Den_Bosch
Shanghai_Greenland_Shenhua_F.C.__Li_Xiaoming__1,Shanghai_Greenland_Shenhua_F.C.
Alireza_Vahedi_Nikbakht,Fenerbahçe_S.K.
Justin_Pasfield,Sydney_United_58_FC
Federico_Ricca,Málaga_CF
Clube_Atlético_Mineiro_youth_sector__Fábio__1,Clube_Atlético_Mineiro_youth_sector
Bill_Atkins_(American_football),Buffalo_Bills
Guilherme_Milhomem_Gusmão,FC_Dynamo_Kyiv
Thyella_Filotas_F.C.__Savvas_Athanasiadis__1,Thyella_Filotas_F.C.
Andy_McBeth,Dumbarton_F.C.
Connor_Calcutt,Wealdstone_F.C.
Olcay_Turhan,SC_Wiedenbrück_2000
SV_Britannia__Estiverne_Pierresaint__1,SV_Britannia
Grégory_Béranger,UD_Las_Palmas
Antônio_Bezerra_Brandão,Centro_Sportivo_Alagoano
APO_Kanaris_Nenita_F.C.__Efthymios_Gkamagkas__1,APO_Kanaris_Nenita_F.C.
David_Edwards_(footballer),Shrewsbury_Town_F.C.
"Ian_Hamilton_(footballer,_born_1950)",San_Jose_Earthquakes_(1974–88)
John_Joe_Flood,League_of_Ireland_XI
Arthur_Cox_(American_football),Atlanta_Falcons
Alhaji_Gero,Viborg_FF
András_Pintér,Kecskeméti_TE
Izuchuckwu_Anthony,FK_Haugesund
Manon_Melis,FC_Rosengård
Danubio_F.C.__Weslley_Barbosa__1,Danubio_F.C.
Esteghlal_Khuzestan_F.C.__Mostafa_Ghanbarizadeh_U21__1,Esteghlal_Khuzestan_F.C.
Alfa_Potowabawi,Terengganu_FA
Sandra_Andersson,Mallbackens_IF
László_Kaszás,Philadelphia_Spartans
Kohl_Stewart,Minnesota_Twins
Tigres_F.C.__Andrés_Ávila__1,Tigres_F.C.
Évreux_FC__Olivier_Hameau__1,Évreux_FC
Stephen_Cooke,Walsall_F.C.
Arsen_Marjan,Panserraikos_F.C.
Tasman_United__Mac_Karalus__1,Tasman_United
Pavel_Šultes,FC_Akzhayik
Karl_Moore_(footballer),Shamrock_Rovers_F.C.
Luciano_Vietto,Sevilla_FC
Pierre-Emile_Højbjerg,FC_Bayern_Munich_II
Independiente_F.B.C.__Julio_Aguilar__1,Independiente_F.B.C.
John-Joe_O'Toole,Republic_of_Ireland_national_under-21_football_team
Matthew_Gill,Exeter_City_F.C.
Salvador_Gjonaj,Albania_national_under-19_football_team
Joe_Bizera,Albacete_Balompié
Massamba_Sambou,FC_Nantes
Kairat_Nurdauletov,FC_Irtysh_Pavlodar
Ivan_Todorović,FK_Čukarički
FCM_Aubervilliers__Steve_Marlet__1,FCM_Aubervilliers
Gary_Bradshaw,Scarborough_Athletic_F.C.
Hussein_Hamdy,Misr_Lel-Makkasa_SC
Carlos_Morete,Club_Atlético_Independiente
Weerawut_Kayem,Thailand_national_football_team
Alexis_(Spanish_footballer),UD_Las_Palmas
Hebei_China_Fortune_F.C.__Luo_Senwen__1,Hebei_China_Fortune_F.C.
Rune_Ertsås,Vejle_Boldklub
Antal_Jäkl,Győri_ETO_FC
Roberto_Peragón,CP_Almería
Ards_F.C.__Emmet_Friars__1,Ards_F.C.
Petros_Filaniotis,Cyprus_national_football_team
Ramazan_Kahya,Malatyaspor
ŠNK_Radgona__Matej_Slana__1,ŠNK_Radgona
Ivica_Jurkić,NK_Istra_1961
Giorgos_Machlelis,VfB_Stuttgart
FC_Arsenal_Tula__Vitali_Ushakov__1,FC_Arsenal_Tula
Kevin_Stuhr_Ellegaard,Manchester_City_F.C.
Michael_Nanchoff,Vancouver_Whitecaps_FC
Marcos_Barbosa_Oliveira,C.S._Marítimo
Tihomir_Trifonov,PFC_Lokomotiv_Plovdiv
Paul_Musselwhite,Eastleigh_F.C.
Neil_Poutch,Belvedere_F.C.
Marcus_Rashford,England_national_under-18_football_team
FC_Partizan_Cherven_Bryag__Petko_Krastev__1,FC_Partizan_Cherven_Bryag
C.D._Guadalajara_Premier__César_Hernández__1,C.D._Guadalajara_Premier
Erick_Norales,C.D._Marathón
"Bobby_Williams_(footballer,_born_1932)",New_Brighton_A.F.C.
Massimiliano_Marsili,Italy_national_under-19_football_team
Rampla_Juniors__Gonzalo_Malán__1,Rampla_Juniors
León_de_Huánuco__Gustavo_Stagnaro__1,León_de_Huánuco
Fajr_Sepasi_F.C.__Meysam_Shahmakvandzadeh__1,Fajr_Sepasi_F.C.
Lalchhuanmawia,India_national_football_team
Shameer_Aziq,Young_Lions_FC
Marat_Jumakeyev,FC_Alga_Bishkek
Andy_Driscoll,Hendon_F.C.
Erten_Ersu,Turkey_national_under-19_football_team
Jonah_Wilcox,Gillingham_F.C.
Tomas_Žvirgždauskas,Lithuania_national_football_team
Joe_Hulme,Blackburn_Rovers_F.C.
Dougie_Arnott,Pollok_F.C.
Patrick_Sapp,San_Diego_Chargers
Shamrock_Rovers_F.C._B__Ryan_Doolin__1,Shamrock_Rovers_F.C._B
Fritz_Buchloh,Schwarz-Weiß_Essen
Philadelphia_Union_Reserves__Jack_McInerney__1,Philadelphia_Union_Reserves
Beitar_Jerusalem_F.C.__Matan_Toledano__1,Beitar_Jerusalem_F.C.
Treze_Futebol_Clube__Rafael__1,Treze_Futebol_Clube
Darko_Božović,FK_Voždovac
Sone_Aluko,England_national_under-18_football_team
Bent_Skammelsrud,Norway_national_football_team
Crawley_Town_F.C.__Aryan_Tajbakhsh__1,Crawley_Town_F.C.
Ihor_Korotetskyi,Ukraine_national_under-16_football_team
Keith_Stokes,Toronto_Argonauts
Marcos_de_Paula,A.C._ChievoVerona
Sport_Áncash__Brayan_Prada__1,Sport_Áncash
Nathan_Oduwa,Rangers_F.C.
BVV_Barendrecht__Tim_Eekman__1,BVV_Barendrecht
Honour_Gombami,Cercle_Brugge_K.S.V.
Milton_United_F.C.__Joshua_Hammond__1,Milton_United_F.C.
Santi_Chaiyaphuak,Thailand_national_football_team
Egon_Milder,FC_Luzern
Cezar_Lungu,FC_Dunărea_Călărași
Alexandru_Sorian,CF_Liberty_Oradea
Andy_Parker_(American_football),San_Diego_Chargers
Quentin_Griffin,Kiel_Baltic_Hurricanes
Ricardo_Souza_Silva,Coritiba_Foot_Ball_Club
Levante_UD__Iván_López__1,Levante_UD
South_Cardiff_FC__Phillip_Bures__1,South_Cardiff_FC
Lalu_KV,Chirag_United_Club_Kerala
Sergio_Santana,Querétaro_F.C.
Mick_Kennedy,Republic_of_Ireland_national_football_team
Morad_Al-Rashidi,Al-Taawoun_FC
Steve_Grapes,Cardiff_City_F.C.
South_West_Queensland_Thunder_FC__Rowan_Salomon__1,South_West_Queensland_Thunder_FC
Bill_Capewell,Stoke_City_F.C.
Tiburones_Rojos_de_Veracruz_Reserves_and_Academy__Jesús_Huber__1,Tiburones_Rojos_de_Veracruz_Reserves_and_Academy
Stefano_Chimini,U.C._AlbinoLeffe
Didier_Tholot,AS_Saint-Étienne
Hyoran,Paraná_Clube
Tsvetomir_Valeriev,PFC_Lokomotiv_Mezdra
Bunnys_Kyoto_SC__Ai_Yoshizawa__1,Bunnys_Kyoto_SC
Bobby_Goldthorpe,Fulham_F.C.
FC_Lugano__Dragan_Mihajlović__1,FC_Lugano
Terry_Brown_(football_manager),Sutton_United_F.C.
Ray_Wallace_(footballer),Southampton_F.C.
Milad_Zeneyedpour,Foolad_F.C.
Pëllumb_Jusufi,Croatia_national_under-17_football_team
Lee_Tuck,Nakhon_Ratchasima_F.C.
FF_Yzeure_Allier_Auvergne__Alexia_Trevisan__1,FF_Yzeure_Allier_Auvergne
Adlène_Guedioura,US_Créteil-Lusitanos
Sokratis_Dioudis,Greece_national_under-19_football_team
Julius_Perstaller,SV_Ried
Tiburones_Rojos_de_Veracruz_Reserves_and_Academy__Salomón_Herrera__1,Tiburones_Rojos_de_Veracruz_Reserves_and_Academy
Carlos_Saucedo,Independiente_Medellín
Wimbledon_F.C.__Lionel_Morgan__1,Wimbledon_F.C.
Amin_Erbati,Morocco_national_football_team
Rhydymwyn_F.C.__Joe_Ouslem__1,Rhydymwyn_F.C.
Michael_Mason_(soccer),FC_St._Pauli
Kamal_Thapa_(footballer),ONGC_F.C.
Qadsia_SC__Nawaf_Al_Khaldi__1,Qadsia_SC
K._Sathiaraj,Admiralty_FC
David_Navarro_(footballer),RCD_Mallorca
Dragan_Mladenović,Real_Sociedad
Heino_Hansen,Næstved_BK
Martin_Andrade_Weber_Chagas_Carvalho,C.S._Marítimo
AC_Sparta_Prague__Simon_Těžký__1,AC_Sparta_Prague
Julien_Darui,CO_Roubaix-Tourcoing
Serdar_Deliktaş,Kardemir_Karabükspor
Léomar_Leiria,Brazil_national_football_team
Anastasios_Karamanos,Olympiacos_F.C.
Denis_Vavilin,FC_KAMAZ_Naberezhnye_Chelny
Francesco_Finocchio,U.S._Cremonese
Arsenal_F.C.__Aaron_Eyoma__1,Arsenal_F.C.
Jaguares_de_Córdoba__Elvis_Perlaza__1,Jaguares_de_Córdoba
Antón_Arieta,Athletic_Bilbao_Juvenil
Marcin_Siedlarz,Górnik_Zabrze
Henry_Cockburn_(footballer),Peterborough_United_F.C.
Mahdi_Karim,Erbil_SC
Lloyd_Owusu,Hayes_&_Yeading_United_F.C.
Ardico_Magnini,ACF_Fiorentina
Wanderson_Carvalho_de_Oliveira,Tombense_Futebol_Clube
FC_Progrès_Niederkorn__Valerio_Barbaro__1,FC_Progrès_Niederkorn
Tom_Rogic,Belconnen_United_FC
Tomas_Ražanauskas,Anorthosis_Famagusta_FC
"Billy_Neil_(footballer,_born_1939)",United_Kingdom_national_football_team
Anderson_Pedro_da_Silva_Nunes_Campos,Santa_Cruz_Futebol_Clube
Borja_Sánchez_Gil,SD_Ponferradina
Matías_Kranevitter,Argentina_national_football_team
Alan_Tate,Royal_Antwerp_F.C.
FC_Rusa_Fuik__Jose_de_Araujo__1,FC_Rusa_Fuik
Norman_Brown_(footballer),Sunderland_A.F.C.
Adnan_Mravac,SV_Mattersburg
Mayis_Azizyan,FC_Yerevan
Vefa_S.K.__Emin_Soğuk__1,Vefa_S.K.
Pyotr_Marshinskiy,FC_Moscow
Alexander_Thamm,VfL_Bochum_II
Billy_Cowell,Huddersfield_Town_A.F.C.
Tom_Burrows_(footballer),Merthyr_Town_F.C.
Kevin_Gogan,Oakland_Raiders
Peter_Graulund,VfL_Bochum
Lee_Ka_Ho,Sham_Shui_Po_SA
Firdaus_Idros,Tampines_Rovers_FC
Best_(Portuguese_footballer),Vitória_S.C.
Qingdao_Huanghai_F.C.__Fan_Lingjiang__1,Qingdao_Huanghai_F.C.
Metropolitan_Police_F.C.__Chris_Clarke__1,Metropolitan_Police_F.C.
Andriy_Lyashenko,FC_Volyn_Lutsk
Rodrigo_Pastorini,Racing_Club_de_Montevideo
"Johnny_Walker_(footballer,_born_1973)",Hamilton_Academical_F.C.
Burgan_SC__Mubarak_Al-Matoug__1,Burgan_SC
Dave_Langan,Cherry_Orchard_F.C.
Miljan_Jablan,FK_Sūduva_Marijampolė
Allenby_Driver,Ipswich_Town_F.C.
Harold_Buddery,Doncaster_Rovers_F.C.
Goretti_Donaire,FC_Barcelona_(women)
Rachel_Corsie,Notts_County_Ladies_F.C.
Tipton_Town_L.F.C.__Rhiann_Dilmore__1,Tipton_Town_L.F.C.
Khama_Billiat,CAPS_United_F.C.
Claudio_Mosca,Argentina_national_under-20_football_team
USM_Blida__Mounir_Fekih__1,USM_Blida
Branko_Ilić,FK_Partizan
Freedom_Fighters_FC__Ricky_Muschamp__1,Freedom_Fighters_FC
"Bobby_Brown_(footballer,_born_1923)",Falkirk_F.C.
Galway_United_F.C.__Sam_Ramsbottom__1,Galway_United_F.C.
Mohamed_Berthé,Heart_of_Midlothian_F.C.
Max_Murray,Rangers_F.C.
"Andy_May_(footballer,_born_1964)",Larne_F.C.
Ding_Yanyuhang,Shandong_Golden_Stars
Jalil_Hanoon,Iraq_national_under-23_football_team
Stephen_O'Halloran,Republic_of_Ireland_national_football_team
Chris_Adamson,Mansfield_Town_F.C.
Vancouver_Whitecaps_(1986–2010)__Blake_Wagner__1,Vancouver_Whitecaps_(1986–2010)
Peter_Møller,Real_Oviedo
Martín_Vitali,Getafe_CF
Ondřej_Šmach,HC_Kladno
Peterborough_United_F.C.__George_Moncur__1,Peterborough_United_F.C.
"Masato_Yamazaki_(footballer,_born_1981)",Montedio_Yamagata
Carlos_Roberto_da_Silva_Santos,Botafogo_de_Futebol_e_Regatas
Florian_Pinteaux,AC_Arles-Avignon
Steljano_Velo,U.S._Vibonese_Calcio
Saša_Mišić,FK_Jedinstvo_Putevi
Marcin_Makuch,Ruch_Chorzów
Marco_Pecorari,F.C._Crotone
Igor_Vekovishchev,FC_Zelenograd
Alan_Pardew,Epsom_&_Ewell_F.C.
Ritchie_Kitoko,Asteras_Tripoli_F.C.
Fabián_Castillo,Trabzonspor
